datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude,maxLongitude,longitudeSpacing,minLatitude,maxLatitude,latitudeSpacing,minAltitude,maxAltitude,minTime,maxTime,timeSpacing,griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLYMOUTH WWTP WI - Daily - GLISA - GHCN,-87.9714,-87.9714,NaN,43.73,43.73,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PLYMOUTH_WWTP_WI_C00476678_daily&showErrors=false&email=,,NaN,PLYMOUTH WWTP WI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLYMOUTH WWTP WI - Monthly - GLISA - GHCN,-87.9714,-87.9714,NaN,43.73,43.73,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_PLYMOUTH_WWTP_WI_C00476678_monthly&showErrors=false&email=,,NaN,PLYMOUTH WWTP WI Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLYMOUTH WWTP WI - Seasonal - GLISA - GHCN,-87.9714,-87.9714,NaN,43.73,43.73,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_PLYMOUTH_WWTP_WI_C00476678_seasonal&showErrors=false&email=,,NaN,PLYMOUTH WWTP WI Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,POKEGAMA DAM MN - Annual - GLISA - GHCN,-93.5861,-93.5861,NaN,47.2508,47.2508,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_POKEGAMA_DAM_MN_C00216612_annual&showErrors=false&email=,,NaN,POKEGAMA DAM MN Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,POKEGAMA DAM MN - Daily - GLISA - GHCN,-93.5861,-93.5861,NaN,47.2508,47.2508,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_POKEGAMA_DAM_MN_C00216612_daily&showErrors=false&email=,,NaN,POKEGAMA DAM MN Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,POKEGAMA DAM MN - Monthly - GLISA - GHCN,-93.5861,-93.5861,NaN,47.2508,47.2508,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_POKEGAMA_DAM_MN_C00216612_monthly&showErrors=false&email=,,NaN,POKEGAMA DAM MN Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,POKEGAMA DAM MN - Seasonal - GLISA - GHCN,-93.5861,-93.5861,NaN,47.2508,47.2508,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_POKEGAMA_DAM_MN_C00216612_seasonal&showErrors=false&email=,,NaN,POKEGAMA DAM MN Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PONTIAC WWTP MI - Annual - GLISA - GHCN,-83.2556,-83.2556,NaN,42.6389,42.6389,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_PONTIAC_WWTP_MI_C00206658_annual&showErrors=false&email=,,NaN,PONTIAC WWTP MI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PONTIAC WWTP MI - Daily - GLISA - GHCN,-83.2556,-83.2556,NaN,42.6389,42.6389,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PONTIAC_WWTP_MI_C00206658_daily&showErrors=false&email=,,NaN,PONTIAC WWTP MI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PONTIAC WWTP MI - Monthly - GLISA - GHCN,-83.2556,-83.2556,NaN,42.6389,42.6389,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_PONTIAC_WWTP_MI_C00206658_monthly&showErrors=false&email=,,NaN,PONTIAC WWTP MI Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PONTIAC WWTP MI - Seasonal - GLISA - GHCN,-83.2556,-83.2556,NaN,42.6389,42.6389,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_PONTIAC_WWTP_MI_C00206658_seasonal&showErrors=false&email=,,NaN,PONTIAC WWTP MI Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PORT HURON MI - Annual - GLISA - GHCN,-82.4194,-82.4194,NaN,42.975,42.975,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_PORT_HURON_MI_C00206680_annual&showErrors=false&email=,,NaN,PORT HURON MI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PORT HURON MI - Daily - GLISA - GHCN,-82.4194,-82.4194,NaN,42.975,42.975,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PORT_HURON_MI_C00206680_daily&showErrors=false&email=,,NaN,PORT HURON MI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PORT HURON MI - Monthly - GLISA - GHCN,-82.4194,-82.4194,NaN,42.975,42.975,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_PORT_HURON_MI_C00206680_monthly&showErrors=false&email=,,NaN,PORT HURON MI Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PORT HURON MI - Seasonal - GLISA - GHCN,-82.4194,-82.4194,NaN,42.975,42.975,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_PORT_HURON_MI_C00206680_seasonal&showErrors=false&email=,,NaN,PORT HURON MI Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PORT JERVIS HCN NY - Annual - GLISA - GHCN,-74.6906,-74.6906,NaN,41.3892,41.3892,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_PORT_JERVIS_HCN_NY_C00306774_annual&showErrors=false&email=,,NaN,PORT JERVIS HCN NY Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PORT JERVIS HCN NY - Daily - GLISA - GHCN,-74.6906,-74.6906,NaN,41.3892,41.3892,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PORT_JERVIS_HCN_NY_C00306774_daily&showErrors=false&email=,,NaN,PORT JERVIS HCN NY Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
